,z0,da0,n0,f,E,T,Q,score
19,2.0,88.5,734.0,2.18,0.24391813446163846,363.3798100142489,0.002619764463705314,0.37960125691666396
20,2.0,88.5,734.0,2.19,0.24371234422656327,363.10949124706053,0.0026408712096273154,0.37800333564806904
21,2.0,88.5,734.0,2.2,0.24350833858873294,362.84162992321035,0.0026620745539288225,0.37634541784029374
22,2.0,88.5,734.0,2.21,0.24330609385815016,362.5761926837388,0.0026833744966098354,0.3746289245714666
23,2.0,88.5,734.0,2.22,0.24310558676597388,362.3131467707489,0.0027047710376703546,0.37285536805704184
24,2.0,88.5,734.0,2.23,0.24290679445516203,362.0524600139294,0.002726264177110379,0.3710263455209883
25,2.0,88.5,734.0,2.24,0.24270969447136323,361.7941008174387,0.002747853914929909,0.3691435329611699
26,2.0,88.5,734.0,2.25,0.2425142647540496,361.538038147139,0.0027695402511289445,0.3672086788183447
27,2.0,88.5,734.0,2.26,0.24232048362788366,361.2842415181693,0.002791323185707486,0.36522359756697664
28,2.0,88.5,734.0,2.27,0.24212832979431156,361.032680982847,0.0028132027186655332,0.36319016325164605
29,2.0,88.5,734.0,2.28,0.24193778232337645,360.78332711888714,0.0028351788500030864,0.361110302996271
30,2.0,88.5,734.0,2.29,0.24174882064574446,360.5361510179313,0.002857251579720146,0.3589859905153064
31,2.0,88.5,734.0,2.3,0.2415614245449378,360.2911242743751,0.0028794209078167095,0.3568192396569423
32,2.0,88.5,734.0,2.31,0.2413755741497677,360.048218974486,0.0029016868342927804,0.35461209800840193
33,2.0,88.5,734.0,2.32,0.24119124992696214,359.80740768580284,0.002924049359148356,0.35236664059296013
34,2.0,88.5,734.0,2.33,0.24100843267398203,359.568663446808,0.0029465084823834383,0.3500849636873864
35,2.0,88.5,734.0,2.34,0.24082710351202005,359.3319597568644,0.002969064203998025,0.3477691787872922
36,2.0,88.5,734.0,2.35,0.24064724387917735,359.09727056640963,0.002991716523992119,0.3454214067465225
37,2.0,88.5,734.0,2.36,0.24046883552381268,358.8645702673995,0.0030144654423657174,0.34304377211526615
38,2.0,88.5,734.0,2.37,0.24029186049805804,358.63383368399263,0.0030373109591188222,0.3406383977001521
39,2.0,88.5,734.0,2.38,0.24011630115149749,358.40503606347175,0.0030602530742514325,0.3382073993684935
40,2.0,88.5,734.0,2.39,0.239942140125003,358.1781530673902,0.003083291787763549,0.33575288111796664
41,2.0,88.5,734.0,2.4,0.23976936034472363,357.9531607629428,0.0031064270996551705,0.3332769304330051
42,2.0,88.5,734.0,2.41,0.239597945016223,357.73003561454885,0.0031296590099262984,0.33078161395004474
43,2.0,88.5,734.0,2.42,0.2394278776187617,357.50875447564573,0.0031529875185769317,0.32826897345648476
44,2.0,88.5,734.0,2.43,0.23925914189971903,357.28929458068416,0.0031764126256070705,0.3257410222534876
45,2.0,88.5,734.0,2.44,0.23909172186915184,357.07163353732074,0.003199934331016715,0.32319974192244455
46,2.0,88.5,734.0,2.45,0.23892560179448488,356.8557493188011,0.003223552634805866,0.32064707955176486
47,2.0,88.5,734.0,2.46,0.23876076619533054,356.6416202565295,0.0032472675369745216,0.3180849455098334
48,2.0,88.5,734.0,2.47,0.2385971998384327,356.42922503281886,0.003271079037522684,0.315515211900735
49,2.0,88.5,734.0,2.48,0.23843488773273278,356.2185426738156,0.003294987136450351,0.3129397119297958
50,2.0,88.5,734.0,2.49,0.23827381512455334,356.00955254259543,0.003318991833757525,0.3103602405718665
51,2.0,88.5,734.0,2.5,0.23811396749289684,355.80223433242503,0.0033430931294442037,0.30777855725202
52,2.0,88.5,734.0,2.51,0.2379553305448555,355.5965680601844,0.003367291023510388,0.30519639188329273
53,2.0,88.5,734.0,2.52,0.23779789021113004,355.39253405994555,0.0033915855159560794,0.302615456956902
54,2.0,88.5,734.0,2.53,0.23764163264165405,355.1901129767046,0.0034159766067812752,0.30003747146918536
55,2.0,88.5,734.0,2.54,0.23748654420132048,354.9892857602609,0.0034404642959859778,0.29746421019228325
56,2.0,88.5,734.0,2.55,0.23733261146580836,354.7900336592403,0.003465048583570185,0.29489761341820514
57,2.0,88.5,734.0,2.56,0.23717982121750647,354.59233821525885,0.0034897294695338987,0.29234006256842937
58,2.0,88.5,734.0,2.57,0.23702816044153166,354.39618125722285,0.003514506953877117,0.2897952080408559
59,2.0,88.5,734.0,2.58,0.2368776163218387,354.2015448957608,0.003539381036599843,0.28727128040663713
60,2.0,88.5,734.0,2.59,0.23672817623742023,354.0084115177848,0.0035643517177020726,0.28480424920445785
