,z0,da0,n0,f,E,T,Q,score
0,2.0,88.5,731.0,1.8,0.6429014512673391,490.0607359379921,0.002035867925606452,0.6008776669327709
1,2.0,88.5,727.0,1.82,0.639852260035044,488.91628241009477,0.0020741119777280123,0.40122759705318023
2,2.0,83.0,717.0,1.84,0.628082982739808,484.3798797427453,0.002231286045626386,0.3995499064960708
3,2.0,76.5,725.0,2.59,0.5266232156080307,420.4611698885816,0.0044236654187261295,0.39912233306722905
4,2.0,86.5,722.0,1.85,0.631817821981308,485.1525372800892,0.0021740710208985135,0.39875255961463846
5,2.0,76.5,723.0,1.82,0.6189791084853234,478.7276162966423,0.0023485775789574715,0.39354768492163805
6,2.0,88.5,730.0,1.88,0.6291047748397179,481.56455826336037,0.0021913796513604216,0.39322943394975823
7,2.0,76.5,731.0,1.8,0.6213422919851582,478.73970694877863,0.0023043344598364505,0.3921033727911529
8,2.0,88.5,728.0,1.91,0.6244342645112063,478.9956296535906,0.002251439716639723,0.39081608341986984
9,2.0,83.0,729.0,1.87,0.6214384094681489,477.9257621515075,0.002293974228013389,0.39020547644416537
10,2.0,88.5,729.0,1.92,0.6226925714182207,477.7147533191475,0.002271671031505134,0.3891890107548735
11,2.0,76.5,728.0,1.84,0.614989809100104,475.2902801767688,0.0023933095723229236,0.38851181565107207
12,2.0,86.5,723.0,1.94,0.6169691184234493,475.5581589336826,0.0023584172328251552,0.3879879223391221
13,2.0,86.5,728.0,1.92,0.6194677224334258,476.22614694939136,0.002316694783218774,0.3878860871639372
14,2.0,88.5,724.0,1.98,0.6139991042282849,473.14117589769404,0.0023952774983068627,0.3846014147233948
15,2.0,88.5,723.0,1.99,0.6126232831697966,472.4507926733334,0.0024162483390420277,0.3838998752506462
16,2.0,83.0,714.0,1.99,0.6047483365061006,470.05533224563914,0.002554865208082209,0.38288780807976674
17,2.0,86.5,725.0,2.0,0.6076249882008017,469.30128689578964,0.0024861787235887388,0.3795995423592632
18,2.0,86.5,728.0,1.99,0.6087234771761985,469.466227765766,0.002464614918675596,0.3793314838899964
19,2.0,83.0,731.0,1.95,0.6085434639734373,469.46345442983556,0.0024660991924111246,0.37926545973108217
20,2.0,86.5,715.0,2.05,0.6017199536795769,467.3064061996459,0.0025956190868697267,0.3784372649256245
21,2.0,86.5,724.0,2.02,0.604839890682755,467.7200308712786,0.002529630601158079,0.3775691740471824
22,2.0,76.5,731.0,1.92,0.6019622908356925,466.56913876301536,0.002577126288229044,0.37624311948798833
23,2.0,88.5,721.0,2.06,0.6027356431625969,466.5530563948389,0.0025660023276671993,0.37621428770344767
24,2.0,88.5,730.0,2.03,0.6058707610134524,466.97067869741835,0.0025011881675109076,0.37538394513479656
25,2.0,86.5,719.0,2.06,0.5998079759740411,465.40394036643744,0.0026178314272689795,0.3750047842276964
26,2.0,88.5,731.0,2.1,0.596017625006445,460.6322225280178,0.0026539002596150953,0.36577530335079167
27,2.0,80.5,732.0,2.03,0.5926703479059223,459.81994567038504,0.002717515561063275,0.36501858427181527
28,2.0,80.5,732.0,2.03,0.5926703479059223,459.81994567038504,0.002717515561063275,0.36501858427181527
29,2.0,86.5,719.0,2.14,0.589088490885167,458.62425950039375,0.002799421363379656,0.3642380466874916
