,z0,da0,n0,f,E,T,Q,score
83,2.0,86.5,732.0,2.58,0.5404298215145075,426.28531315224035,0.003921820111339933,0.3037506420387147
84,2.0,83.0,728.0,2.56,0.5378853496316945,425.86077833997933,0.004015618137288783,0.30309310117342053
85,2.0,86.5,731.0,2.59,0.539637112390921,425.92955890118105,0.003949761181866486,0.30308868599150807
86,2.0,86.5,731.0,2.6,0.5387538189231502,425.3838781186956,0.003977810341640725,0.3019469790896904
87,2.0,83.0,731.0,2.57,0.5367038747996666,424.7303888650622,0.004044512151273088,0.3004774298030682
88,2.0,83.0,731.0,2.58,0.5358210140616652,424.18506829834985,0.0040735188124854035,0.299322286690474
89,2.0,78.0,730.0,2.53,0.5334633556556185,423.76656453475107,0.004160715710038131,0.2984693797725247
90,2.0,83.0,732.0,2.59,0.5348494716472639,423.4536487644214,0.0041026381209257265,0.29769566076874987
91,2.0,83.0,732.0,2.6,0.5339801145104033,422.9174350832997,0.00413187007659406,0.2965539273596547
92,2.0,80.5,731.0,2.58,0.5324210620509392,422.5336430119825,0.004189951267224385,0.29576015998517163
93,2.0,78.0,728.0,2.57,0.5301339480948971,421.96861379531214,0.004282981278284811,0.2947369753903421
94,2.0,80.5,731.0,2.59,0.5315546982766585,421.99886903998635,0.004219974902013786,0.2946124278779811
95,2.0,76.5,724.0,2.58,0.5275715963870318,421.1788545571425,0.004392071920679767,0.2933015625576316
96,2.0,78.0,730.0,2.58,0.5290810159365491,421.05822790770054,0.0043138473408568904,0.29263514791313094
97,2.0,78.0,730.0,2.59,0.5282242701133396,420.5291088600992,0.004344833271633132,0.2914904624458516
98,2.0,76.5,728.0,2.59,0.5263391771988115,419.9000696841706,0.0044236654187261295,0.290258696017382
