0,1,2,3
2.0000090547692095,76.4017411626571,732.0000096188583,2.600009999991198
2.0000002889397623,88.59930723565016,726.9530860646865,1.8000000126036757
2.0000080312954895,88.52800159736617,731.9996015025042,2.4370362649772446
2.000009298816794,88.5513856527205,732.0000091753025,2.5028463454217675
2.0000039352290027,88.48581788886337,732.0000042133745,2.411630239094405
2.0000080312954895,88.5296089448318,731.992618711305,2.475753512647051
2.0000049360560936,88.56305995609944,732.0000083732547,1.80026743630312
2.0000056397941415,86.47134818874498,731.9998293504317,1.8867880156724406
2.0000070059764714,88.52800159736617,731.9999326450912,2.4574792595711985
2.0000099863438012,88.48421054139772,731.9498140038022,2.328231201972293
2.0000055843711135,88.5252762704509,732.0000019850456,1.8436578083830815
2.0000059441512406,77.96466676188633,731.999988012322,2.5731940133434517
2.0000063415394576,88.47822581323474,732.0000090253437,1.8251641640074276
2.000005715494347,76.4688451770844,731.9987021471279,2.491007112368425
2.00000568802612,88.53282118224196,732.0000084416645,1.8164806447080841
2.000005686784082,88.4498964905359,731.9963249821551,2.1009708115936543
2.000005137102356,88.4498964905359,731.9991606447174,2.396969338892159
2.0000036597050905,88.56588886494193,730.032204896273,2.033929028443952
2.000008160309805,88.49199011076368,731.9993618810274,2.1871928701043855
2.0000048024175268,88.5502158565026,731.9360173992862,2.122432373516527
2.0000057508311437,77.96466676188633,731.9990079828624,2.4919444804035003
2.0000048024175268,88.53930028584024,732.0000099699192,2.377458252846468
2.0000053176877897,76.4017411626571,731.999999259213,1.946705234882075
2.0000051293519125,86.45243681585077,731.9327204656465,2.2412584596276743
2.000007304121625,76.43558533980678,731.9999712317249,2.478457378490213
2.000008353545161,88.48951644957182,732.0000099221014,1.8932313958276796
2.0000051293519125,86.41918693688399,731.9952310367025,2.0539059129403556
2.0000067500101024,88.57064668440465,731.9996624127094,2.286262864143406
2.0000064826119246,88.56588886494193,731.0508729377732,2.5224099072655726
2.000006662489532,88.5754767592884,731.9998943793303,2.1761868525336574
2.0000070237151952,76.46854880474193,732.000007825123,2.4528368915172685
2.0000093570153763,88.5513856527205,731.9999401377842,1.9487220282175166
2.0000061876970445,88.43674967596337,732.0000037997371,1.9997176434552248
2.000007626768918,88.54061726822756,731.9329556746626,2.2058286710249955
2.000004668888383,88.440813093129,731.9999884194837,2.214548609613171
2.000007408893794,76.4017411626571,732.0000099837606,2.5676180485180033
2.0000051293519125,88.57585574666983,731.9952310367025,2.047827080475539
2.0000048024175268,88.53930028584024,732.0000099699192,2.3472543433288537
2.000006297530573,88.5392472040875,731.9986916773404,2.317007643396237
2.0000041955851997,86.41792387482658,732.0000099245112,1.9869126783807343
2.0000055894717335,88.5675556479801,731.999649238805,1.8555843378123373
2.0000050262723397,86.57304185906993,731.9480169238162,2.1311896918409654
2.0000055561420966,88.53931748107628,732.0000098844076,2.2989278290315975
2.000004433135917,76.4017411626571,731.9996483702199,1.8263063719100852
2.0000048291005004,88.43282907032456,731.9926452924473,2.244208318057622
2.0000089632175095,86.58314941507068,732.0000096188583,2.5962111432687456
2.000003468742038,86.46481244435977,731.9313274835122,2.44136299178876
2.000006352402458,88.50913958599278,729.9058282442409,2.019654510997478
2.0000044897751366,88.46947683840087,731.9324266895801,2.537994673943767
2.000008794544638,88.5762617505929,731.9999909939488,1.873803714659264
2.0000056350490225,88.5675556479801,731.9998108454638,1.9680876902087665
2.000005509294471,88.44874235180004,731.9738689275262,2.365107334917458
2.0000048215449135,76.40288515548573,732.000000673603,2.5696244985127077
2.0000037242183497,88.55778324018927,731.9749074505371,2.360038676617429
2.000006297530573,88.55016277474988,731.9360572035415,2.1332697162393903
2.00000533489795,86.4907336541917,731.905574564827,2.0024207814928165
2.000006380393001,77.96466676188633,731.9989585107072,2.0113988312995077
2.000005644002533,88.59223157855999,731.9991891570611,1.9397576625290962
2.0000057412961105,88.53204964332043,731.9953229546816,2.238746145336036
2.0000046500813102,88.54425997562967,731.999760966649,1.918385042664748
2.0000049280647354,88.56489558175447,732.0000083732477,2.568184049944932
2.0000042437778713,88.57007411337209,731.9964879019102,2.1134358237856943
2.0000046094103556,88.44134517055062,731.9934844001564,1.8802878360400506
2.0000077980147637,88.48343932630894,731.9329556746626,2.2251479228841418
2.0000051293519125,86.41918693688399,731.9952895117833,2.0504955425393927
2.0000072234757407,88.5990162106331,731.9777165686356,2.598245113974858
2.000004433135917,76.4017411626571,731.9999941557841,2.58474287965719
2.0000043694402527,76.4017411626571,731.9996383149875,2.58474287965719
2.0000071264893013,88.59930723565016,731.9194574036377,2.5629421500227902
2.000005105790759,86.47393864291483,731.9956752417214,2.323508436605433
2.0000048215449135,76.40288515548573,732.0000010591225,2.519408685492052
2.000004857294217,86.47243315725298,731.9999578737418,1.8307943533767188
2.000006305601842,88.56824740325226,732.0000002540907,1.9781316973202374
2.0000057508311437,77.96466676188633,731.9989585107072,1.9378805649994617
2.0000051535257786,88.45576248018615,731.9999941961838,1.9277120391165352
2.000005736586099,76.4688451770844,731.9999689244383,2.513082104301381
2.0000077980147637,88.47966989779536,731.9518129795819,2.2295362324343273
2.0000084973392975,88.57589051795074,732.000001663581,2.515341837237333
2.000005110037812,88.44328557929472,732.0000099812432,2.2547428250583956
2.000004920084322,88.5736956397696,731.9999974509537,2.58474287965719
2.0000035798561147,86.54791939770062,732.0000061914806,2.582614325227734
2.0000076894145,88.47077868832562,732.0000099462875,2.5490309011887486
2.0000053297436797,88.48951644957182,731.9961024683487,1.864500897381313
2.000005686784082,88.4498964905359,731.9964678878983,2.104043633225175
2.0000068397419617,88.56704632990565,731.9998060698625,2.291415982811101
2.0000079181019346,88.48951644957182,732.0000031146487,1.889840020836242
2.0000056620860587,88.45798997759262,731.999807008972,1.9690056495381498
2.000003466265851,86.45245899333962,731.9999946087703,2.582614325227734
2.0000063291362213,88.5392472040875,731.9987162290867,2.3180157770081737
2.0000055894717335,88.5675556479801,731.9999935499429,2.594158266954536
2.0000034912513827,86.42010788122887,731.9313274835122,2.0407593254973846
2.000005541650737,88.57064668440465,731.9999952667847,1.9871037480672786
2.00000568802612,88.47239757632853,732.0000084069727,1.8164806447080841
2.0000034130084297,88.55778324018927,731.974274837378,2.1373085011602124
2.0000055864388333,88.47822581323474,732.0000090253437,1.8251641640074276
2.0000059670893195,76.59972453163837,732.0000098889784,2.533709330572302
2.000009304582987,76.43558533980678,732.0000086445534,2.543094511765897
2.0000058229540034,88.48397833108157,731.9955221347354,2.3999788109080527
2.00000702803665,76.46854880474193,732.0000078121577,2.5026424426261737
2.0000056102908443,88.56704632990565,731.999807008972,1.9922568487280758
