0,1,2
0.5249854025673183,418.5729009375166,0.004106469614830625
0.6436330277381058,491.29856667752824,0.0018875336099446393
0.5567396393773844,436.0241251091449,0.0031920483225091807
0.5503171392247114,432.04386750103384,0.0033482181499540444
0.5592645829447542,437.5959840087067,0.003133907024742314
0.5529051708118856,433.650159973554,0.0032838352744742855
0.6428268333927932,489.8071716584774,0.0018886395745979269
0.62426708134898,478.51593691246967,0.0020841704383802334
0.5546989749410998,434.7600065669295,0.00324036017487543
0.5681295668102327,443.10495649086795,0.0029429993145446793
0.6350639451358164,484.9306718209599,0.001965652082497822
0.5294304031854205,421.0220635489578,0.003954594036442578
0.6382185998640639,486.92285398680553,0.00193374609497057
0.5346288680411663,424.50814702789296,0.0037929500975521246
0.6398556367108353,487.9428865801805,0.0019174857988422827
0.5956903899243381,460.27046130114337,0.002457567370058244
0.5607286548031938,438.5100791973666,0.003100978974244684
0.6054075290745784,466.6632555035315,0.0023209818677965366
0.5846187072945657,453.3553346989771,0.002635148306530977
0.5929985161514771,458.5821227583741,0.0024989043524985973
0.5366691613857419,425.48929728418636,0.003728963639508356
0.5628983061191971,439.84034790836785,0.0030532023863187475
0.597676208696576,463.7316860118117,0.0024446122068536523
0.5750454847083378,447.76110499478784,0.0028080418088081375
0.5357327320731115,425.1960352651407,0.0037595835058341766
0.6266313403754855,479.63915878887235,0.0020558015690325905
0.5989273991846515,462.65178089547504,0.0024109705813609252
0.5729483005342714,446.0769563532691,0.0028469798888372685
0.5485766482194694,431.0962123486611,0.0033951705978503646
0.586118795577767,454.2756771315528,0.00260979466116571
0.5381670628023341,426.693962358395,0.003687479210011146
0.6178567158040434,474.122980705843,0.0021575026552411816
0.6099362904072152,469.1806226415755,0.0022571992630521106
0.582403525740281,451.9771772925012,0.002673402239324456
0.581186283526123,451.2255951965306,0.002694681682859077
0.5277405209343496,420.27059204064767,0.004012818986440564
0.603207545065871,464.946439345212,0.002348133602531878
0.566128108989959,441.844870018502,0.0029843077222883796
0.5694443283829446,443.90473367925586,0.0029162002184090837
0.6085504047031469,468.6714686606311,0.0022771010802355826
0.6330826072140541,483.6777684904053,0.001986161523583
0.588799826084833,456.3075728742084,0.0025669584003714793
0.5714673302055123,445.16163294030395,0.0028759076076061442
0.6165754700501506,475.5799364070011,0.002190461760385464
0.5776266884759654,449.01202144369864,0.0027588177203087417
0.5391000158148859,425.45041639867884,0.0036519862618269814
0.5534492776895856,434.35180219588256,0.0032709083323589645
0.6073901523042924,467.9382994373859,0.0022943184404499127
0.5469007603908649,429.9542665608903,0.003436620818460895
0.6300077334588643,481.7442147735034,0.0020187888855614173
0.6149002685164002,472.26692038017154,0.002193774543573463
0.5640836470142364,440.595317801864,0.003027688830921454
0.5275699360305246,420.1651419674251,0.004018529678316555
0.5647803153866774,441.0087138273643,0.003012799515500356
0.5915776895841666,457.6953514724374,0.0025211693508022616
0.6063960905604882,467.32622207961424,0.0023060330481754535
0.5910532149352844,459.28855449791104,0.0025424986695495766
0.6193260168936031,475.03705635279647,0.0021398378023493388
0.5784195561938134,449.4879131780136,0.002744267102166733
0.622637896309656,477.1228683973162,0.002101014115984568
0.5442458978413001,428.28814245284514,0.0035076676662010187
0.5942121970415999,459.3263287591175,0.0024800252365486494
0.6286951509281387,480.9447942641854,0.0020331370890294556
0.5799778177891254,450.4763097300025,0.0027162735885540774
0.5994025823337847,462.94881154550944,0.0024040471032533888
0.541590606829359,426.6456254365969,0.0035813713374730272
0.5262762309792627,419.36802559481316,0.0040621822589343454
0.5262762741366139,419.36809555574644,0.004062182238271823
0.5447767812562267,428.6213064040867,0.0034934556081772333
0.5657475872070034,441.9679863163724,0.002993013254596456
0.5319699563729218,422.87891768598183,0.0038755582886772708
0.6337358033440884,484.46450274700067,0.0019812505840833194
0.613376058428356,471.3117782812756,0.002212889206064397
0.6016825231691575,465.9379673926431,0.002383314834796195
0.6210015780908847,476.1119475471549,0.0021201265444819356
0.5326297257130925,423.27377270664425,0.003854698287303996
0.5794440628972659,450.14166333112445,0.0027258194402968975
0.5491619470902122,431.3250963233502,0.003377641265724307
0.5764027240507192,448.2474309804053,0.002781435702669619
0.5427615930176326,427.3698751203885,0.003548529085614494
0.540259939124216,426.17228170986726,0.0036185618026559506
0.5458733715719171,429.3098518030855,0.003463700939676733
0.6314306603691714,482.6542152994359,0.0020036498701668445
0.5952783007217842,460.0130848260149,0.0024638117688410167
0.5723569869446924,445.70993755928265,0.0028584672905145607
0.6271904065930154,479.9901731827199,0.00204960399753157
0.614580984098448,472.0861905019338,0.0021978364049454833
0.5401325688130293,426.1101302208486,0.0036221991695931355
0.5693324260142167,443.835208120048,0.0029184561155420263
0.5419110137770309,426.84573692029414,0.003572286195346854
0.600777177668519,463.8188902312718,0.0023843221930522343
0.612030417081178,470.4684086079132,0.0022300071568705487
0.6397501620192217,487.8873209258554,0.001918573824668267
0.591059722421986,457.3644203484857,0.0025293045639683174
0.6382187648562521,486.9229304612197,0.0019337458500199014
0.5309765815821188,422.2291601568753,0.003906757871975744
0.5299187141886036,421.60742334588804,0.003941097082512372
0.5604643503633113,438.3408790246397,0.0031068835947870074
0.5335701887988047,423.8543996774093,0.0038254425473328263
0.611254742326735,469.98327777507194,0.002239981400780229
