0.6427656092437419,489.77973517584064,0.0018892875178829,0.5859933074187301
0.5254007480175419,419.1921231336313,0.0041015798171514,0.41400669258127
0.6410947921527803,488.922616634844,0.0019067235253837,0.37918544591022896
0.639442675476486,488.0756737620113,0.001924256131264,0.37912119216275425
0.6360581615293442,486.13451217129233,0.0019596111381631,0.3785631000600917
0.6375392773018398,486.683693415536,0.0019418853355238,0.37824349803727364
0.633923369919085,484.5772566050967,0.0019792839844402,0.37744762961353023
0.632321793266268,483.75985921893,0.0019974196322272,0.3773298156744909
0.6290393181245861,481.8826820631053,0.0020339874234054,0.3766512922426005
0.6305196610051202,482.07905487842186,0.0020133681363581,0.3757743518711367
0.6271834058807343,479.9836316682399,0.0020496891270522,0.37465470479525825
0.6256703463960808,479.2186520501068,0.0020679945199685,0.3744954850674253
0.6224195281581848,477.7178285174366,0.0021083089881785,0.3742932003300674
0.6240440688961845,478.19688498213856,0.0020863965112644,0.3739026296399696
0.6208408177238938,476.18511562551714,0.0021234902889946,0.3726742227297719
0.6191363707372843,474.93409377772406,0.0021421820754289,0.37160612308365976
0.6177016404975629,474.21461333262135,0.0021609704602428,0.37138943200142166
0.6161554743993162,473.2444425608639,0.0021798554434362,0.3707261488632251
0.6132341024844561,471.589617011218,0.0022179152049614,0.36980186576776247
0.614499383614454,472.0274054691733,0.0021988370250091,0.3696089441318045
0.6102457169189068,469.7143280558154,0.0022563613600047,0.36838490123383855
0.6085266866570455,468.2867916591644,0.0022757293350956,0.3667569089186319
0.6067550926077987,467.5326923394816,0.0023010311308744,0.36648514736453713
0.605296571031582,466.6198579055901,0.0023208469204183,0.36571526585973735
0.602902034215586,464.9388342465505,0.0023541672192543,0.364156429223095
0.5997208821686535,463.3020378577439,0.0024010983972742,0.3629719808016464
0.6013788312936089,463.8153054906464,0.0023740181862427,0.3629036287980612
0.59548249984794,461.28290567498726,0.0024676068861171,0.36162125945170104
0.5973688365592871,461.4770602335672,0.002434150677485,0.36091308830550123
0.5958994116987131,460.3914246530383,0.0024543880379915,0.3596072685754542
0.5934702504476775,459.20563334346417,0.0024951525541429,0.35883377922924037
0.5915693460585414,458.2048961780442,0.0025244405685997,0.3578237305857999
