,z0,da0,n0,f,E,T,Q,score
37,2.0,88.5,730.0,2.21,0.5820543410825507,452.0730351224114,0.0026833744966098354,0.351351536793683
38,2.0,88.5,731.0,2.22,0.5807285527300617,451.0878398004584,0.0027047710376703546,0.34976012820130425
39,2.0,80.5,727.0,2.17,0.5750480083660766,449.6074951723038,0.0028247777244880456,0.34888337395544083
40,2.0,88.5,731.0,2.23,0.5795268082104698,450.338841155919,0.002726264177110379,0.34865766025540873
41,2.0,88.5,731.0,2.24,0.5783355075215438,449.59652999927727,0.002747853914929909,0.34754933878820976
42,2.0,86.5,729.0,2.23,0.5767726744101783,449.2847088446516,0.0027817987529998624,0.3475160681381593
43,2.0,88.5,732.0,2.26,0.5758730587568749,447.9078945194586,0.002791323185707486,0.3448193337811766
44,2.0,88.5,730.0,2.28,0.5737823430684694,446.91476233486634,0.0028351788500030864,0.34356291827584073
45,2.0,86.5,732.0,2.26,0.572927139787997,446.4244058283423,0.002848362016131007,0.34259501228996175
46,2.0,86.5,731.0,2.27,0.5718860655181446,445.9298413253165,0.0028707474342441535,0.3419430879799754
47,2.0,86.5,732.0,2.28,0.5706364388821992,445.0000949976311,0.0028932316842253496,0.3402896378836844
48,2.0,88.5,731.0,2.32,0.5691650962825372,443.8884131740667,0.002924049359148356,0.33850911610517487
49,2.0,88.5,731.0,2.33,0.5680618897735668,443.20245922082256,0.0029465084823834383,0.3373620132892157
50,2.0,88.5,732.0,2.34,0.5668606478309687,442.30631048516,0.002969064203998025,0.33571329102396896
51,2.0,88.5,732.0,2.35,0.5657760847741345,441.6329285746539,0.002991716523992119,0.33456099256074145
52,2.0,88.5,731.0,2.36,0.5648068495710666,441.17947637566175,0.0030144654423657174,0.333905277759391
53,2.0,86.5,731.0,2.34,0.5640992467515993,441.0873584146651,0.0030302126533415584,0.3337961963272015
54,2.0,83.0,729.0,2.33,0.5603088298001404,439.6472666941323,0.0031202630717655196,0.3316166510046697
55,2.0,80.5,731.0,2.31,0.5585616165606787,438.72270961877393,0.003157815337587446,0.3298379077499075
56,2.0,86.5,732.0,2.37,0.5607940566809588,438.8881789012883,0.003100037368118328,0.32977326738858154
57,2.0,88.5,732.0,2.41,0.5594526276100463,437.70998997568876,0.0031296590099262984,0.3276131735262819
58,2.0,88.5,732.0,2.43,0.5574123160541,436.4453938566808,0.0031764126256070705,0.32529121985022397
59,2.0,88.5,731.0,2.44,0.5565075842821439,436.02805557869476,0.003199934331016715,0.32462625946377904
60,2.0,88.5,731.0,2.45,0.5555072455501736,435.4077824623253,0.003223552634805866,0.32346529390021117
61,2.0,88.5,731.0,2.46,0.5545148145090771,434.7925522168207,0.0032472675369745216,0.32230500451687444
62,2.0,86.5,732.0,2.44,0.5536274728938245,434.4461852356402,0.003266420817979178,0.3215358930526457
63,2.0,88.5,732.0,2.48,0.5524515805825139,433.37313917239754,0.003294987136450351,0.31949425622221567
64,2.0,88.5,731.0,2.49,0.5515840288909424,432.9765111306923,0.003318991833757525,0.31883082154016246
65,2.0,88.5,732.0,2.51,0.5495673992214778,431.5885386426424,0.003367291023510388,0.316032014173401
66,2.0,88.5,731.0,2.52,0.5487210954234566,431.20370911804326,0.0033915855159560794,0.3153720067343087
67,2.0,86.5,731.0,2.5,0.5478954964560674,431.0371310252446,0.0034128896464281112,0.3150065516120073
68,2.0,88.5,730.0,2.54,0.5469490445116911,430.24466366375634,0.0034404642959859778,0.31356750076896095
69,2.0,88.5,729.0,2.56,0.5452045156144902,429.301139919315,0.0034897294695338987,0.31177207581610733
70,2.0,88.5,732.0,2.55,0.5458244701473037,429.2743899818359,0.003465048583570185,0.31144815057841946
71,2.0,83.0,732.0,2.49,0.5439158324404278,429.0526671215154,0.0035174290548571664,0.31091597631124196
72,2.0,83.0,731.0,2.5,0.5430759092231412,428.66978463899227,0.003543127424354408,0.31022260150863334
73,2.0,88.5,731.0,2.57,0.5440939640893161,428.34101326104184,0.003514506953877117,0.30965913172784776
74,2.0,76.5,732.0,2.44,0.5394281490273812,427.4673738379627,0.0036509995170757753,0.3077707154069458
75,2.0,86.5,732.0,2.56,0.542229283757983,427.3965033243104,0.0035629164221268163,0.30759445043118233
76,2.0,88.5,731.0,2.6,0.5414007287238041,426.6762455165087,0.00358941899718381,0.3062723774614991
77,2.0,86.5,731.0,2.58,0.5405270573381049,426.47946976725166,0.003613716002304112,0.30579805370723057
78,2.0,86.5,729.0,2.6,0.5389484123475942,425.7707836071447,0.003664910909953604,0.30449761731152697
79,2.0,83.0,730.0,2.56,0.5376902452702943,425.4730421936563,0.0036994806303536614,0.30371171029697913
80,2.0,83.0,730.0,2.57,0.5368003432245917,424.922708459491,0.0037258999961895024,0.30256239637099874
81,2.0,83.0,732.0,2.58,0.5357253739822108,423.99401914074565,0.0037524223615022887,0.3004663277087232
82,2.0,83.0,732.0,2.6,0.5339801145104033,422.9174350832997,0.003805776090558687,0.29820137720506346
83,2.0,80.5,732.0,2.57,0.5331991516318444,422.8830301550307,0.0038315368355155677,0.29808857763958707
84,2.0,80.5,732.0,2.59,0.5314605429539261,421.81078736229273,0.0038863351162423823,0.2958132959210398
85,2.0,76.5,727.0,2.58,0.5272851044517365,420.61402099068187,0.004043692764711159,0.293579010132987
86,2.0,78.0,732.0,2.58,0.5288938923146761,420.6845965810299,0.003972167784041525,0.29339451899186747
87,2.0,78.0,731.0,2.59,0.5281307986955429,420.34276146404744,0.004000499902984439,0.29272832539161686
88,2.0,76.5,731.0,2.59,0.526059450793228,419.3435749533936,0.004072580415398052,0.2905852025277005
