,z0,da0,n0,f,E,T,Q,score
20,2.0,88.5,729.0,1.46,0.7184584309375573,538.7291702066077,0.001450374729866981,0.37655553191940433
21,2.0,88.5,731.0,1.48,0.7127328971630765,534.6011886666022,0.0014814348163966463,0.3746025047884168
22,3.0,89.0,732.0,1.21,0.6389343215207794,488.64192798463586,0.0014989267093215544,0.32957687799099644
23,3.0,89.0,732.0,1.24,0.6310767221206695,483.6949334434278,0.0015375336988984554,0.32633418714993345
24,3.0,89.0,729.0,1.27,0.6239697736204087,479.78252197775896,0.0015770861657711176,0.32381752067678754
25,3.0,89.0,731.0,1.28,0.6212872213481545,477.72380221442086,0.0015904804274610629,0.32247489540500035
26,3.0,89.0,731.0,1.3,0.6165501368473112,474.7459879242799,0.0016175841099395406,0.3205691731453771
27,3.0,89.0,732.0,1.33,0.6095816601116375,470.1929859362205,0.0016590275314037244,0.317671099591176
28,3.0,89.0,732.0,1.37,0.6009132309785886,464.76154557646805,0.0017157561691493752,0.3142824075882984
29,3.0,89.0,732.0,1.38,0.5988226875336933,463.4528833158755,0.0017302009611679435,0.313475695961434
30,3.0,89.0,731.0,1.4,0.5948468332425919,461.13312259792133,0.0017594057043036674,0.3120784769533267
31,3.0,89.0,732.0,1.43,0.5887976349374504,457.1841165431071,0.0018040007167537204,0.3096697783673316
32,3.0,89.0,730.0,1.45,0.5852053135427285,455.2645841796057,0.0018342559902180678,0.3085812410442768
33,3.0,89.0,732.0,1.47,0.5812563268809436,452.47614476274225,0.001864931475813864,0.30688138543274485
34,3.0,89.0,730.0,1.49,0.5778570443469878,450.67132265338773,0.0018960271735411096,0.30589417572787253
35,3.0,89.0,731.0,1.52,0.5724831398010402,447.16202397350065,0.0019434586178784456,0.3038505295699913
36,3.0,89.0,731.0,1.54,0.5690861244856176,445.0451908485884,0.0019756048459343145,0.302657453141844
37,3.0,89.0,731.0,1.58,0.562543359196091,440.97229673483315,0.0020411579384404,0.3004076652213366
38,3.0,89.0,730.0,1.62,0.5564190372713335,437.3097517013492,0.0021083918794722826,0.2984844128796822
39,3.0,89.0,732.0,1.63,0.5547019530028418,435.954918637781,0.0021254629973124083,0.2976800249084082
40,3.0,89.0,731.0,1.66,0.5503792800923124,433.4153606683477,0.002177306669029961,0.29640900819908084
41,3.0,89.0,732.0,1.69,0.5460073795457759,430.56596840027515,0.002230095818043275,0.2949157429811575
42,3.0,89.0,731.0,1.71,0.5433394658038976,429.05134057147376,0.002265813849216463,0.29421578713227675
43,3.0,89.0,727.0,1.73,0.5410286115431584,428.1631885054631,0.0023019520925210996,0.2939982885375287
44,3.0,89.0,731.0,1.74,0.5393045243067736,426.55331527464244,0.0023201787937227117,0.29300239395356514
45,3.0,89.0,732.0,1.76,0.53659308757847,424.7432484940306,0.0023569473552245224,0.2920866467074297
46,3.0,89.0,732.0,1.78,0.534035582157806,423.1637305740381,0.0023941361288577824,0.2913499201298545
47,3.0,89.0,732.0,1.8,0.5315333342812087,421.6193130522677,0.0024317451146224915,0.2906429987650594
48,3.0,89.0,732.0,1.82,0.529084550236954,420.108838772734,0.00246977431251865,0.2899648547615546
49,3.0,85.5,731.0,1.81,0.5259237590643214,418.8771991300953,0.0025211501603500937,0.28954727341156944
50,3.0,89.0,732.0,1.86,0.5243405810989376,417.18534016718485,0.002547093344705315,0.2886909850297923
51,3.0,85.5,731.0,1.85,0.5211999493083188,415.964162338194,0.0026011968853198505,0.28830645104934793
52,3.0,89.0,732.0,1.91,0.518682286938482,413.7031625087428,0.0026461058281780476,0.2872437139022226
53,3.0,89.0,731.0,1.94,0.5155110300260201,411.8741975509947,0.002706773954656035,0.286585715306497
54,3.0,89.0,730.0,1.96,0.513478734888019,410.743928136582,0.0027477446374723387,0.2862201524448866
55,3.0,82.5,731.0,1.95,0.5065466350248246,407.46361231802393,0.0028845714376376477,0.28510410789859
56,3.0,89.0,732.0,2.0,0.5091906171871224,407.8739971085108,0.0028309466394992933,0.2850054403986656
57,3.0,89.0,731.0,2.04,0.5053170645347587,405.6139855806155,0.002915829490052045,0.28428115506564283
58,3.0,89.0,730.0,2.06,0.5034770508056697,404.5993487283976,0.0029589012335255946,0.28401364602409035
59,3.0,89.0,732.0,2.08,0.5014239469706643,403.1160031279795,0.003002393189130594,0.2833660189207292
60,3.0,85.5,730.0,2.08,0.49755157051113863,401.5487997138487,0.0030954197999384495,0.28311068176529086
61,3.0,89.0,732.0,2.1,0.4995720884202328,401.9831474183293,0.0030463053568670416,0.28300249385150367
62,3.0,89.0,731.0,2.14,0.49604931158659893,399.9388401495241,0.003135390328734286,0.28245657099397486
63,3.0,89.0,732.0,2.16,0.49421635315232937,398.7104531460063,0.0031805631328650818,0.282013906572877
64,3.0,82.5,730.0,2.13,0.48960923095314135,397.19588151596963,0.0033007189717427126,0.2819543207622021
65,3.0,85.5,726.0,2.21,0.48657174414404897,395.25059551048406,0.003400351893624468,0.28169527779350273
66,3.0,85.5,729.0,2.19,0.4879905660573382,395.80468069993225,0.0033522363758830844,0.2815675056684557
67,3.0,89.0,731.0,2.27,0.48518782313536746,393.3086702450067,0.003436524847434115,0.28068639143981683
68,3.0,85.5,732.0,2.24,0.48368373681323285,392.86579730923955,0.0034733453211071358,0.280583869209258
69,3.0,85.5,730.0,2.29,0.479930585594991,390.7828765472607,0.0035971881025664925,0.28031200157419045
70,3.0,89.0,730.0,2.32,0.48139983789971696,391.10246223524797,0.003557073202643623,0.2802858007236207
71,3.0,89.0,731.0,2.38,0.476897819830328,388.2642552627074,0.003705197978979489,0.27963672681156665
72,3.0,85.5,732.0,2.37,0.4738721220800682,386.90245738777116,0.003801022932270899,0.2794025839056055
73,3.0,89.0,731.0,2.45,0.4719986976874798,385.29001577963743,0.0038827901310332356,0.27915602521602756
74,3.0,89.0,732.0,2.49,0.4692496190304016,383.52988332860406,0.003986582527501203,0.2788271263614814
75,3.0,85.5,732.0,2.51,0.46440985563804277,381.17121803940313,0.004174574315463095,0.27875322506535766
76,3.0,89.0,732.0,2.53,0.4666533735295605,381.9589152698862,0.004092055772494968,0.2786693413932081
